distance_km,hour_of_day,day_of_week,vehicle_type,eta_minutes
9.593724374221875,23,5,car,15.697203172855332
15.226317086605707,2,0,car,21.317147775164116
17.786853634773703,18,1,scooter,73.02311614449603
17.365922953057353,0,6,car,21.943297985403895
9.676545731992974,1,1,bike,17.933649102689028
4.588074941619444,14,2,scooter,7.9277536158279185
11.047968792324085,21,5,bike,23.28066034473762
3.993556530006764,9,1,scooter,14.01133806401077
22.307377362003304,17,4,bike,105.16412326142294
8.973997788077506,21,1,car,16.488102931783505
4.284263806971433,13,4,bike,8.847558897169382
1.1234701176908966,16,4,scooter,7.7870539313655485
16.32264846401886,12,0,bike,39.613984906948176
16.10410677764121,0,1,car,25.313943070866614
8.844802081241646,4,0,bike,12.59358221141608
2.2569412767674497,12,6,scooter,2.0
10.535907924933184,13,6,bike,21.6547754828207
8.124828629053143,23,5,car,12.126874024287407
17.08945567350773,2,4,bike,30.079590767962227
15.341591611590914,14,6,car,22.56832274363083
9.43254634083973,18,5,bike,42.37040445264833
5.838367579247257,16,1,car,8.844544516114853
24.706881170812,2,5,bike,37.390665420090805
11.623039719304813,15,5,bike,26.38195558256603
17.362718776615807,13,1,scooter,30.81332949116379
3.943547705669839,11,0,bike,8.343522066740736
12.396947641655245,11,0,bike,30.095503361191543
1.1746496368019044,10,4,van,6.62127014479045
12.883650388806023,16,4,van,30.07576632682018
24.118426474383707,7,1,car,44.28183282233013
9.913064468152106,16,1,bike,22.883933148387644
1.455402308085334,20,3,bike,9.858470864574995
1.2584168775239164,22,3,scooter,4.035281523579604
10.005675618698302,19,2,bike,50.190864903614255
4.4206109433482546,10,6,van,14.572980209581242
1.0721263600405548,1,4,bike,3.9746343689248964
19.02723354177933,9,5,van,70.450694292173
11.733813717606322,9,6,scooter,40.95687008621321
7.586496913330036,10,2,car,26.50627133011881
22.552037983903777,5,6,bike,42.54349598416913
3.3454045249128774,3,2,car,2.0
23.92001130940532,23,0,bike,47.72797008960531
8.192184575745145,11,5,scooter,18.538395125102554
22.26588997156269,10,0,car,78.81696093855165
15.272100473746807,22,3,bike,35.046688469603254
20.754330313666443,22,2,scooter,46.59817737305339
24.608322498656374,12,6,scooter,41.80104092874247
7.56593322655927,4,3,bike,16.02923272502567
24.047819392486026,5,5,scooter,32.53373913113029
10.042306425109299,0,5,bike,15.01397857197965
9.945041666054596,5,4,bike,20.00012911311686
8.83948405423539,17,1,scooter,40.99616863890614
13.764486380015837,21,0,scooter,28.298008824673367
4.2765535578729335,8,4,bike,26.462767838198456
14.065931391271274,23,6,car,15.57926884485922
13.771767904045099,14,4,car,23.84098984556907
19.166594408819314,7,6,scooter,29.655833211969007
20.924424067470845,18,0,scooter,82.02418153448829
11.290813082654388,23,0,bike,20.189467758237413
7.907164609111597,15,5,car,10.79994612260515
6.8537049842688145,5,5,scooter,6.2881098941437745
5.268283999269363,5,2,bike,7.440527476947474
1.9123657638761096,21,3,scooter,2.9649611510415554
8.889975481450477,2,5,bike,17.83114821481675
7.12106845720419,9,4,bike,29.694386866020125
24.177225953726982,0,2,scooter,30.94919504740197
14.163866243126076,13,6,scooter,19.35032825873506
9.008287456247436,3,2,scooter,11.31670540123648
14.721456224345552,11,4,scooter,31.353822683483354
3.91031918296954,5,5,van,4.53592837000164
11.37907185545397,10,6,scooter,38.469504278676965
15.842740874816064,11,4,scooter,30.508251871780423
12.477996878915059,9,1,bike,54.26089239059062
10.343580616030945,17,5,bike,45.75747976709413
24.849285528042607,6,3,bike,63.56985679710331
22.067711672648713,6,6,scooter,37.37221461339429
15.773445974906283,10,4,car,54.33676983793884
14.449745348965928,3,5,bike,23.553078368092283
15.706181755702309,19,0,bike,72.18620502028652
5.432146641649615,0,1,bike,8.704111827949085
10.180874709975805,12,6,bike,26.604313620153164
1.4667585558270333,17,6,van,5.454212664948871
12.150877918427254,8,3,scooter,49.274069078696634
13.804102306962747,23,5,bike,20.0795082968672
6.079868534528635,23,0,car,6.727533119136609
24.11870675555509,8,5,car,73.84557908167413
22.78163796796243,22,0,scooter,43.04447507568148
18.192509268669692,8,3,bike,92.18399308229937
13.567972404751384,9,1,scooter,49.42309118170426
21.814244411368282,1,6,bike,33.120033586014365
3.700982423674841,5,0,car,2.0
19.867489959734684,14,2,scooter,43.708069659018335
3.5581099421877833,2,3,scooter,5.365194836776204
19.958161232460434,10,3,bike,94.94000588011176
7.2563054221582455,5,4,bike,14.589066587620643
21.988719234945627,2,1,bike,44.79160292974302
23.629031298722246,23,2,van,39.59715895236287
4.145501250425333,10,2,bike,23.326358059928975
11.83555232410214,14,4,bike,27.524414299165315
24.534190764985784,12,0,van,49.68924717354774
12.343482181342091,19,0,scooter,50.07057076700942
21.656914301606356,9,2,car,72.16020158953162
14.923922292217336,5,1,bike,29.61809922392876
9.695582744030245,14,0,scooter,18.16318057724341
7.50169711038382,17,3,bike,35.75451840649237
5.478965731609138,17,5,car,9.613606605375915
19.16405568875358,6,4,bike,45.619569910404394
9.970242417164183,14,1,scooter,19.212729282323068
13.026248823918403,17,0,car,48.15031596252199
12.561974260028958,17,5,scooter,46.30414516447961
14.643336216211715,19,2,scooter,58.64599996590421
21.70664006780153,8,4,bike,99.30055786474715
24.52811391779402,23,0,bike,43.96197479008507
10.485813110058515,1,2,scooter,19.624092434727363
20.774213591604425,7,0,scooter,40.95307912632468
19.230930969040582,19,4,van,79.2179994738414
14.551459310661544,1,3,car,22.644209249725023
23.923155018492363,10,6,scooter,78.34043182166764
5.411625630445868,6,3,car,8.938262256200959
3.1769731525857248,5,6,bike,6.774408854606608
21.422068190407842,9,5,scooter,74.88970329613468
11.259170507526834,4,2,bike,17.06160329896798
21.250736928072982,10,6,bike,85.9111506995481
22.380710027287666,0,3,car,27.419094588073644
2.0302110436672502,1,4,scooter,5.476810158214093
22.144886693158487,23,2,scooter,34.58063189320149
11.483816856550844,0,0,scooter,16.504780004992746
13.005595980603688,18,6,scooter,46.463587552266866
15.851516521783651,1,6,bike,23.19669012528576
23.196373864887125,20,1,scooter,95.00063178609729
0.9683443135292187,19,6,scooter,4.719827856151349
12.182664973786519,22,6,car,17.486996951232875
17.349190039548738,20,0,bike,82.78931257257236
18.2063204636066,23,4,bike,32.58619826270868
17.467044572659145,3,5,scooter,26.35510977747455
3.7936606704989853,11,2,car,7.151693830631841
7.83519191510619,21,0,scooter,15.020923284061459
9.28853037271683,19,2,car,28.935457140127163
20.20871158814787,17,3,van,88.37723858335946
7.3296168741565495,0,1,van,13.71005161865272
5.662271614746477,0,4,car,5.88980454596507
23.957476466433356,23,0,car,30.33180583326518
0.717150485279988,13,1,bike,2.0
24.946610964208467,3,6,car,25.144888098121992
17.082121822006194,4,4,scooter,26.50130787518444
20.797497836503368,10,4,van,84.19582007022905
7.718175210481732,23,5,bike,8.551973296512237
0.8507243028429694,22,3,scooter,2.0
18.577803204757487,12,5,scooter,30.424337701941553
20.936542626516555,15,5,scooter,37.765551259966536
18.641665232861218,23,2,bike,35.26437411142655
3.9998320388705455,12,2,scooter,12.129536359668325
18.958984095295744,23,6,car,22.01842010648273
19.338608161637204,21,1,scooter,39.29560622796763
16.634242633916344,1,3,bike,27.220208211700616
19.269840353491862,15,4,car,29.551081857613035
21.225075272104437,5,6,bike,34.26697945467536
15.53330079881773,13,3,bike,37.52505769594321
2.670815492257137,0,3,scooter,4.977718010033244
12.446881336846666,16,1,car,25.1464127052676
2.402408699454324,10,2,scooter,6.25921248849875
10.484804260294556,18,3,scooter,47.008953025974215
10.474108983577876,2,3,bike,14.866785705272001
2.1172411814359187,10,3,scooter,9.587786191265344
9.046103082252243,4,0,bike,12.961436312521883
3.2194534203872136,16,3,van,9.071240154802428
20.301762645225942,21,3,car,30.35151771589816
23.718356636129535,6,4,scooter,39.23929024761482
2.271753643819496,9,5,scooter,8.33936166652732
23.900322578646684,10,0,car,81.5690224981294
13.303126683750257,2,3,scooter,23.7845600670244
7.8393591098699105,19,5,bike,32.95440059867348
2.383120844266006,9,3,bike,9.204416604388308
12.765294567725237,9,1,scooter,49.44174810231352
19.965630840023344,13,1,van,52.431555161256384
17.823618693034106,11,5,bike,34.573393094095294
1.7305372808673571,14,0,bike,5.726937026277951
2.286094966513636,9,4,scooter,10.350979273219899
10.370395424499609,9,0,car,37.199224418128665
7.73461710417461,18,0,bike,38.52480389216967
6.193415914873172,0,1,bike,10.631145446371166
7.384610223263483,23,1,scooter,6.074792478399936
20.185327210773675,9,4,scooter,81.20820150259419
23.26608731398042,1,6,bike,37.31177866931965
10.425016015925378,16,6,bike,22.12835091978118
22.69971955224618,23,6,scooter,32.063213642276715
8.376644680573108,6,3,scooter,15.512436618452943
12.172706165422895,6,4,van,24.223497698855546
6.037710446491993,19,3,scooter,26.853371153809753
16.191663033308178,8,5,bike,66.5960530803519
24.48503732178282,21,5,scooter,41.101518126736465
15.285580853062777,1,2,scooter,21.77554969794787
9.266445060781948,13,6,bike,21.122374613682236
16.371527426767948,16,1,van,34.45254695258768
3.5115566224019954,0,2,car,11.269047485790676
22.27214746650227,8,2,bike,107.07865158451064
12.82555679410599,19,1,bike,57.94286625476672
11.50906867997123,20,2,bike,53.93290758832819
14.85368731711122,18,6,bike,63.963961623298054
15.80720463834036,3,0,scooter,22.518262540194318
2.258507252549569,7,3,scooter,4.465359070394148
17.22412191997336,12,6,van,35.030003330900534
6.427326167730475,3,4,bike,15.252435583891089
17.99183949641145,8,1,scooter,70.39410446104783
20.65210246241282,8,0,car,70.03673940126298
20.196983435036746,21,5,scooter,35.4156625677442
14.036273701493283,17,4,bike,71.40109314561732
13.244162361613403,11,4,bike,28.486579798939566
4.000461052815587,9,4,bike,20.281387442899753
19.495980684876823,10,2,van,83.72052548768303
7.149529820944502,6,2,van,12.629360529641657
12.66903785903969,8,2,van,58.007891621285665
7.464715276724159,5,6,car,11.53065637487739
3.7787948934924818,18,2,bike,22.753045601701412
15.924163573847546,15,0,van,37.663815778248505
1.8311348531611438,14,2,van,3.9544590281620313
18.8418082360919,6,1,bike,47.078613476792235
8.280876483897359,15,4,bike,20.869605523070184
0.5032999786098904,4,0,scooter,2.0
13.02266391131213,15,5,bike,23.264515795949443
1.6478717589262766,0,2,bike,4.149253692861406
7.266154166612037,18,5,van,27.368254400327853
17.820923942665047,4,4,van,28.365909054917786
2.0358957297357136,6,0,bike,4.609043142158262
21.063793062722056,18,4,scooter,89.5635637370965
0.5935881051352861,21,5,car,2.0
6.547184795446605,4,6,scooter,10.678464626643299
18.65214937572575,16,0,bike,47.292721924953256
8.248618668368017,21,3,car,17.04366143579471
2.9963635076173314,7,6,car,2.0
9.325731010610482,0,0,van,14.492505817214742
7.1246355164208754,1,2,bike,12.123744900595332
21.146441602933596,14,5,bike,45.007661743446114
8.177023980836006,19,4,van,31.656166726208568
19.828845558512178,17,4,bike,96.31389127816557
22.350867547863,10,4,car,73.97724723060817
11.128526779624973,9,1,bike,52.5241885439594
22.793607024432603,23,1,bike,46.11566440805892
9.744292322098225,23,2,scooter,17.517680258752282
24.11992120400765,3,3,bike,44.900566538995214
2.687593350876537,4,1,van,2.0
17.331972029329446,3,0,bike,32.99462793752556
12.598443991194753,12,6,car,19.979069168484372
9.997395733663353,12,5,car,8.604706671964303
16.00144102934072,17,2,bike,77.85946386975661
17.744498745041113,23,6,car,17.119052651958327
0.6069001064325726,1,3,bike,2.0
4.590350674306369,15,6,car,3.476814502443082
17.969628240540807,0,0,scooter,21.161145288370996
16.82644263266606,18,4,bike,79.54416485303243
24.168163875652592,8,1,scooter,93.65681554945111
19.145425861144183,2,0,scooter,32.876253701748105
23.79393133941778,6,3,van,49.90981150372466
17.71224228760277,9,2,bike,82.85928122544888
7.8022791116663575,0,6,scooter,5.658836565701136
3.081440595145984,9,0,bike,13.507129988796295
19.654684651950923,20,2,car,71.44783709335874
16.281655926159942,8,4,bike,82.79390551067866
1.6805573036357577,14,3,scooter,2.266893383864806
9.321236414573969,14,3,bike,22.162442316276486
23.94159547936501,2,6,scooter,34.13759833230675
12.75982806989993,4,1,car,13.749524026490423
11.101863832482763,8,5,car,34.205908616166134
11.713640326402702,21,3,car,27.180714185093233
5.6176267381265115,8,0,scooter,24.76584855469691
9.533325686187483,22,0,car,18.542496634106985
9.560424771685827,6,0,scooter,23.15228888375551
1.7826979945930739,23,4,van,5.649865591373472
19.305406898688997,22,3,scooter,37.85235585139447
10.704358581645035,11,3,scooter,17.869324335382654
20.64340722700237,8,0,bike,98.68787244940785
21.333526027437436,5,6,scooter,25.630790052577378
5.693854340117123,22,1,bike,12.819614830945934
16.60516031316815,1,6,car,16.42705296771907
12.070904201993052,8,1,scooter,47.11400340931336
22.063840079076385,16,3,van,42.82367951697963
5.785646639823126,0,6,bike,7.208053307701136
17.106423407596083,18,3,bike,83.32737171442636
15.389926995191702,5,2,car,22.26822294687794
7.734886200509903,4,3,bike,15.602622470215888
3.846722139453729,1,6,scooter,4.01816961150622
16.465174131693274,8,0,car,56.826493350630436
18.595637724242103,13,5,scooter,38.172139991746434
8.232869922202074,3,4,bike,13.036900224714248
16.298398798546685,3,3,car,26.307156398034472
10.18070723648183,20,3,bike,44.53581633679586
17.973568640424133,14,0,car,25.685319537448482
5.380774234904301,7,2,bike,12.472013587631386
22.310267564586272,3,5,scooter,29.734166696819575
7.541535113406703,15,3,bike,14.707790172672459
9.510756700025746,20,1,car,31.620969320779007
1.9232528259685697,3,1,bike,4.758475795815509
3.2320492018712716,15,1,car,2.6160527472154977
13.138616616452039,21,4,scooter,29.32496958423562
7.056020579835302,11,4,bike,20.309935013647724
20.969265530683764,15,5,car,34.993687527701034
0.8599880220463691,18,3,scooter,2.0
9.787804192462437,7,3,bike,21.157129983679816
8.76496589584277,5,3,bike,15.662856273878248
0.9735269574812253,9,4,scooter,3.077380277556786
3.5470257755125005,4,5,bike,4.717150232288887
10.634245535506563,17,3,bike,53.31165271130503
12.575182318962442,9,0,bike,62.19588831395331
10.405098807744293,9,2,scooter,38.996700237875594
13.507973121096299,6,6,scooter,20.068638269702443
15.080726035189198,17,1,bike,68.67026605029777
0.7431336176319729,0,1,van,2.0
11.870331406610845,6,0,car,22.886808474889108
24.105731401745913,20,3,bike,116.13749764339818
13.216290863173944,0,5,bike,23.994335519902528
17.099785552744354,14,5,van,26.762895989416464
8.14066451896364,3,4,scooter,13.34427257189993
19.462788764742683,19,3,bike,94.20315950618506
19.43657630596482,9,5,scooter,71.20643772795671
13.271753167526404,22,3,car,21.52429953214722
24.412338670340734,8,1,bike,115.73974930624485
3.575980261685008,1,6,car,8.620001662791566
0.9152177897947343,13,6,car,2.0
19.36887618804885,15,6,scooter,34.2168142102908
20.275310665439623,0,1,car,28.165569542055565
3.445077113454118,1,4,bike,2.0
7.0067794074858485,6,6,scooter,12.309009724523477
0.9300329024824083,9,1,scooter,2.0
7.686060964123835,21,3,scooter,15.109233842332904
19.441975911007454,19,6,bike,80.26542557778471
13.190032928958184,0,0,bike,22.831723385078604
9.028342032623058,12,4,bike,23.548038929001464
9.607612725205092,0,0,bike,18.02932165121843
0.5331638300289698,4,3,bike,2.0
7.845112925348279,15,4,car,10.164233779202647
16.3382391701293,14,0,bike,41.732225982621244
24.36776387350075,16,4,scooter,48.622192102384716
21.252990261105538,22,3,bike,46.734874077469996
1.0780766338154635,15,5,bike,2.0
22.514734814533565,12,6,bike,46.51492586876993
19.688361125816336,10,4,bike,90.8023677385361
19.61921502748902,16,6,scooter,32.2096072461918
11.720896095587502,16,6,bike,27.214564207048408
10.251129677385318,1,5,van,22.162333912624035
7.92143535641322,12,3,van,17.882491114971028
2.1095240443819616,13,4,scooter,2.0
6.091766405595628,10,4,car,20.23308100205887
6.541789056961603,9,5,bike,27.670948427042667
12.359888207899939,2,1,scooter,21.374243579489484
18.812387961619002,16,5,car,30.473287664530964
12.108340795749692,14,5,bike,29.36233916215512
1.9171890114554349,8,5,bike,7.997527830783486
23.965850124210995,9,3,bike,115.0891161017234
23.59674581780575,7,2,scooter,41.529680810837085
19.737143807136004,20,5,scooter,65.61259751958102
24.787533588323402,12,4,bike,55.40332526826836
13.839817153606441,17,0,scooter,52.837343962857034
24.08782458120355,4,1,scooter,33.602576018217036
2.3523234951103937,5,5,car,2.0
9.459178332403598,16,5,bike,23.00872861218911
6.021841066165763,10,1,car,14.875533655162146
5.297910561289616,19,5,scooter,17.832460731222344
3.949672247870564,15,4,car,9.363338486038671
15.749134218366919,8,2,car,53.092552938838836
19.642385465808974,1,5,scooter,30.258764034003082
14.668310785798836,4,1,bike,25.28124426583335
4.1005863849111375,0,5,scooter,10.737964016101017
20.372532363370038,3,3,van,28.8752460324485
16.080890325511348,3,4,scooter,28.72675803044073
10.01005980011139,21,4,bike,21.341428655124346
17.016192240633544,2,2,bike,35.74920402441699
6.867671991449405,8,3,van,28.028667626544717
8.957209108108158,21,3,bike,24.811075156168815
22.978403156733762,22,2,bike,58.9695699956214
7.617360388949799,11,6,bike,14.163242267623865
12.014712569869447,9,6,van,47.84101675299438
22.30845786620236,1,0,bike,41.10094711511935
17.839173081554424,10,6,scooter,57.66149099345233
2.0239790410352176,9,5,scooter,8.564856216234283
4.1089245848347735,21,3,bike,6.811705590868065
0.692118973911962,5,0,car,2.0
15.957583860614504,17,0,scooter,61.15198253061245
11.46799892255525,1,4,scooter,18.77772710850398
3.7897338471057505,1,5,car,2.0
23.969385965890876,9,4,van,99.04687669747737
13.476663236667687,15,1,scooter,23.823211289945586
6.426385705765785,11,6,bike,11.282249488220646
12.764787493290335,0,4,car,18.32269318388082
17.15069815201014,20,3,scooter,71.33000933669699
2.36786084035233,7,3,van,7.7582301649352665
7.230243468673354,15,5,van,13.36823573563705
20.270654526657843,17,0,bike,97.11746835032747
11.7617893248652,12,3,van,24.652660900526936
13.891139979791225,14,6,bike,30.322661237679668
11.103992054131997,20,4,scooter,47.774748884214894
1.5755485947536254,11,6,bike,2.8348080001101708
4.560869605593821,7,4,car,9.416540839496447
11.415770149176327,9,5,scooter,35.985735232333994
5.625043902494231,13,6,scooter,12.340709578661299
1.724486202162129,4,4,van,3.490763950654277
21.16941676926968,17,6,scooter,70.53500666608687
24.539216964520836,18,2,scooter,101.3647215085854
19.932000412920118,14,5,car,25.988644680109946
21.417730581764342,5,5,car,17.734524747180593
6.428439692767611,10,3,van,30.090805870732133
24.035360900073393,20,5,van,90.7288802741541
5.324679759108996,10,1,bike,21.92540778861657
23.810030353864892,19,3,scooter,96.30618005917813
24.8730727021658,19,3,bike,122.90038372533422
17.937208740778193,20,6,scooter,63.173823911571965
24.538021428899636,17,2,bike,125.09815427794604
14.45372459939404,17,3,car,47.00258443631502
6.858773687814213,9,0,bike,26.215140857538472
11.206399198807711,1,4,bike,16.455834014855387
15.042242916780255,8,4,bike,65.31962147233412
2.2904982696618674,13,5,bike,11.196863873393218
15.747409983122528,18,6,scooter,54.75877832721551
24.538857000676217,9,2,bike,123.60381976492918
5.157637419701327,22,4,bike,11.314669309195205
19.91858034906539,3,0,bike,34.05749864485819
22.743520447600673,5,2,car,24.801230900614378
23.62068902409541,13,1,car,39.3023494644449
24.023322307933455,3,4,bike,46.883374822689255
13.275761148676063,14,3,car,22.08461098603618
24.44404374579184,15,0,scooter,44.09556476732527
19.05410007479375,6,6,bike,41.72445226210497
4.460950187805567,16,6,scooter,10.274567102665138
12.184052608465265,18,0,bike,56.89388838885205
18.0991137966141,18,4,car,60.088940314713064
6.559837737567542,16,5,bike,8.562058991441367
16.19507199694774,5,1,van,28.579377612138334
16.83171173664217,10,3,bike,79.40522928464708
4.486143723309864,15,1,scooter,2.0
14.34459015509253,7,1,van,26.283146313725148
19.404859318975888,10,4,bike,94.82997988727611
12.722943781130578,6,3,scooter,24.420146445646168
0.7965263610146319,23,4,bike,2.0
0.7214424924426583,21,4,scooter,2.0
9.247218927265298,18,5,bike,36.076945513865404
23.191754676578658,9,0,bike,109.39210000349681
6.102581100288415,8,6,scooter,20.41778078254595
16.041910377356334,3,5,scooter,26.517224983832342
5.940858831986354,22,6,scooter,15.374214411236029
8.380914746658942,14,5,bike,11.57706596560496
21.277031195236358,12,4,bike,50.87104743332739
18.3571053356137,1,5,scooter,20.201380694219747
2.8372822941736606,1,6,scooter,2.0
11.003199514167624,15,5,bike,17.3865315706648
1.2146592093089794,8,2,bike,3.2271660083218783
12.28180859177372,12,3,bike,25.89670655546243
16.72963328667617,2,0,bike,33.96209856897151
3.403314278154713,8,6,bike,11.679347125021797
7.5776810032745585,12,3,bike,12.348957806320442
10.246997324802845,20,0,scooter,40.97951728994348
23.02851010407322,21,2,scooter,45.526236585472454
24.83474787786262,1,4,bike,45.05811770071383
1.6003268253925884,7,6,bike,5.169808515280264
19.144694125637105,8,0,bike,95.59021332369483
9.607239626857409,15,0,scooter,18.379987014639934
10.11522556262226,1,0,van,17.47049877262302
18.979491847002055,5,2,scooter,28.44107039220772
23.001447587562513,21,3,car,40.95052970866943
23.797750565312437,7,2,car,36.38706459823501
14.639503357938858,4,0,bike,28.878808690806345
9.24946840286232,8,5,bike,39.455540256258864
19.794952603540093,0,0,scooter,27.575223283005833
6.6495338899263565,8,5,bike,34.379619595653025
14.319813706421185,9,4,scooter,53.200958233634154
9.285172307359392,22,2,car,16.906758494288816
16.587461305842965,3,5,car,16.148871459112947
6.389773365890919,2,2,bike,13.53051255193012
5.194027170503231,9,1,scooter,26.775030097437675
22.99685762354821,14,3,scooter,48.320377898366615
2.994190232263654,10,1,car,9.917656941302829
12.895968739505825,13,5,car,22.009620886379295
5.9108931825937185,5,1,van,7.9718839234316
1.4537841014788526,11,6,bike,4.5009174399219685
1.3824610481399466,12,3,scooter,3.0281727049261544
4.79293341659277,16,5,bike,6.352896246835054
21.735873685397006,15,4,bike,57.29192472520337
7.420729227437153,2,4,van,15.96343790314755
23.786249679094745,1,3,van,36.63967394842011
14.749746178235242,10,3,bike,73.87578530067702
11.197047649334769,8,5,bike,43.20306748398257
14.712176449401637,2,2,bike,28.54971391570318
13.15911043804356,17,6,car,39.374684393797494
19.090018217054467,19,5,bike,84.71526047872807
7.42115361633488,14,2,bike,18.806470179388928
9.149734594207409,13,2,bike,17.32388243974285
22.405310412064644,1,2,scooter,37.52751076062088
23.688184572184934,16,5,van,42.81773184150163
22.367676573418624,21,0,bike,52.21922405225547
10.776475851954183,7,0,scooter,21.640546154508158
19.618954823668602,9,4,bike,92.4469287319924
12.170225465876921,17,0,scooter,54.06534844358303
12.689726377579504,18,0,scooter,53.17446839698481
5.514662671903457,7,2,bike,9.803564766072428
14.982692429833653,7,2,bike,33.77580609814388
5.060329494957024,2,3,car,2.744109195809776
8.623335127146248,2,2,bike,18.823183369159068
21.44823993968841,11,5,scooter,37.10061241745916
5.5733573256659525,21,3,bike,10.44614651321039
2.243377986749104,16,6,bike,9.397296237503804
2.1906860190139996,3,3,scooter,4.88492234990089
23.549220752326143,16,0,car,40.92667003918823
12.919550730064948,13,2,scooter,26.25417750720412
10.530595759516949,18,0,bike,46.472900295928525
20.366525234694002,8,2,scooter,83.14416460398108
20.977735233807643,20,0,scooter,82.65431681175674
8.638680311332314,11,6,scooter,17.635743221031106
17.493642408107984,4,0,scooter,28.83099340982285
19.392508988371223,10,0,bike,92.90081570061697
16.538941828215886,19,5,scooter,57.1313046218649
4.214079332602434,2,6,scooter,10.614356340539857
21.959135546167897,20,4,bike,101.39327648531102
13.707816542032214,14,6,scooter,22.119483683289506
7.420574446065091,13,0,bike,21.2189777610747
10.918090543223501,10,1,bike,56.86236055529091
1.4204917147732308,19,1,van,5.67416698021999
3.63273662994923,7,1,bike,6.620610777682016
19.255895387638592,3,5,bike,28.875310536722672
0.5002850515064705,11,3,scooter,2.0
10.705862797816158,7,0,van,28.946384234658844
13.301499436596917,5,6,van,18.621519185704763
1.8385432900238212,14,1,scooter,5.071711858484807
24.340414992822154,11,5,bike,52.222467654772
6.040070615616963,15,3,van,17.394509801957298
7.952868631088881,15,1,scooter,14.647970401179014
7.946591550248169,20,2,bike,37.09736600340394
6.145208221875072,19,4,car,23.56203797224314
0.5361086411146296,19,0,bike,2.0
18.36894745515591,3,4,bike,38.38283882720003
24.18771474508249,10,4,car,88.14370795427273
5.995190340483604,12,2,scooter,12.727733240093926
16.74465619918385,8,2,bike,77.56111856630307
18.67646001048852,3,2,bike,37.0389871101778
21.286421787717856,11,3,scooter,41.99973984387532
10.854415326833424,8,1,bike,52.52783215677464
7.921807188190517,12,6,bike,17.187894134310472
8.469730783564263,15,0,scooter,14.964455681044058
17.959222660913564,5,2,car,24.724279889487253
20.51109692938808,9,5,scooter,66.95311540509256
4.949542210036765,12,0,car,2.0
9.588054699865248,6,6,car,15.385898439293186
22.597534820354177,18,0,scooter,93.52104312996944
20.26399123252111,23,0,bike,35.869835094497176
24.629030867680658,18,2,car,82.73328738378748
18.979082362210978,16,2,scooter,39.90074326727694
10.133282425184095,12,1,bike,24.2577606535347
14.970626932868624,12,6,bike,29.544764104255243
16.694849229059347,20,2,car,58.15533749035126
2.422167499769537,1,2,bike,4.4907915129032885
13.840175498044694,9,0,bike,62.68496275921454
17.878360297578936,21,1,scooter,35.43024466151276
4.599371948025979,12,4,car,8.433447868650259
19.62547707692615,8,2,scooter,76.90055828104653
14.802433122595735,0,5,bike,26.540361031732772
23.829433749591068,13,2,bike,58.64062854221806
1.5393463060688466,15,4,scooter,2.2474712974631657
7.000490370108941,19,0,bike,34.00330318994031
15.23807004284569,14,6,scooter,25.37163935085354
7.765717849045302,0,1,bike,13.66380275691759
18.003392019745434,16,0,van,38.01616404352284
19.095629421787308,23,6,scooter,20.23558591859747
3.011641119628624,12,3,bike,7.310141910566934
13.08943437306581,14,2,car,23.39405399286024
12.967818611980869,15,6,bike,34.447754097203465
9.547378870280756,15,5,bike,21.244613885012207
23.356659132956967,1,6,car,24.823851814778955
20.77390483689392,16,3,bike,44.93493338981697
17.5816298567861,10,2,scooter,67.15760916973782
18.00100257550744,7,3,bike,41.70453345575874
11.812045523421418,19,4,bike,55.25344088572597
23.064365766866107,2,2,bike,41.86808656537582
17.51758796770549,11,5,car,24.906251878948297
18.3600360105675,19,2,scooter,72.74744381785352
21.61142714278996,15,3,bike,50.60049656605309
7.214753938883679,13,1,bike,17.370656668019755
20.273237144734225,15,3,van,40.73245163994592
5.283394772434055,20,2,van,18.86680998856156
8.960877829999752,16,2,scooter,17.207571194101504
8.722456129611146,10,6,car,27.3067230779614
24.473873975533945,16,1,car,38.59809722309586
21.48516198182421,18,0,bike,101.40497960533266
17.678661608961363,21,1,bike,41.99035212531126
18.312890659577057,0,0,bike,33.29753170614734
14.270783462862992,11,5,car,23.531759131986867
23.70372134415872,14,2,car,43.45443748220827
12.658339445617857,17,6,scooter,44.69506645111022
9.822683891812416,22,4,bike,27.20269624339668
4.4943657548239795,13,4,scooter,7.881664665545097
19.76203848039592,0,3,car,28.58042587082567
18.49387633585199,12,1,car,29.864749541880727
9.916698443841305,14,1,bike,24.68811654090201
1.1172386420011193,6,4,scooter,4.16684590588279
21.05543452909126,14,0,bike,50.70148070167189
0.7797405946248039,19,1,car,2.0
17.740644600911747,9,0,scooter,65.94490929005158
24.2712991882884,13,0,bike,59.92185003353707
11.222702539630985,5,0,car,13.980098295471176
6.256848422400843,13,0,bike,14.407706986917383
17.76933974606285,23,6,car,24.87606281707309
20.519639479381837,21,3,bike,46.40844847040786
13.88754274390726,11,3,scooter,29.996143128996476
24.192364243775582,10,6,van,87.94474277619342
1.765883680620047,19,4,bike,7.944320219396258
12.867492158460939,21,3,scooter,22.47727987884044
18.10212170940248,23,5,scooter,21.982810285486163
21.634691543154883,18,6,bike,91.54105184875294
4.891762491740856,1,1,scooter,11.407774886654
20.100085303210193,21,5,car,31.233369998023093
14.041323355104359,19,6,van,53.24542287339333
10.215565208754098,0,3,car,21.118285617617374
